,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,107476000.0,22235000.0,56022000.0,20649000.0
Capital Expenditure,-17012000.0,-23834000.0,-32930000.0,-10176000.0
Depreciation And Amortization,50915000.0,52762000.0,45780000.0,47479000.0
Free Cash Flow,90464000.0,-1599000.0,23092000.0,10473000.0
Stock Based Compensation,42716000.0,64665000.0,47267000.0,43290000.0
