,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,972000000.0,868000000.0,916000000.0,726119737.144655
Capital Expenditure,-269000000.0,-275000000.0,-262000000.0,-229937916.762474
Depreciation And Amortization,563000000.0,648000000.0,591000000.0,476818627.391657
Free Cash Flow,703000000.0,593000000.0,654000000.0,496181820.382181
