,2025-09-30,2024-09-30,2023-09-30,2022-09-30
Operating Cash Flow,457685000.0,358708000.0,368463000.0,336188000.0
Capital Expenditure,-18633000.0,-18135000.0,-26901000.0,-10582000.0
Depreciation And Amortization,58276000.0,73677000.0,61206000.0,27033000.0
Free Cash Flow,439052000.0,340573000.0,341562000.0,325606000.0
Stock Based Compensation,33946000.0,31155000.0,28607000.0,26227000.0
