,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,891300000.0,1328300000.0,614900000.0,232800000.0
Total Debt,3587000000.0,2996600000.0,2030600000.0,2294600000.0
Current Debt,710400000.0,10000000.0,,
Long Term Debt,2123600000.0,2344500000.0,1377800000.0,1374000000.0
Total Assets,2844900000.0,3325200000.0,2983500000.0,3110100000.0
Total Liabilities Net Minority Interest,4642100000.0,4077600000.0,3149300000.0,3419500000.0
Total Equity Gross Minority Interest,-1797200000.0,-752400000.0,-165800000.0,-309400000.0
