,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,415300000.0,371600000.0,363200000.0,283700000.0
Capital Expenditure,-98700000.0,-91500000.0,-79900000.0,-71300000.0
Depreciation And Amortization,113400000.0,119000000.0,124400000.0,122200000.0
Free Cash Flow,316600000.0,280100000.0,283300000.0,212400000.0
Stock Based Compensation,10900000.0,10800000.0,12900000.0,11700000.0
