,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,405500000.0,386900000.0,350100000.0,310800000.0
Total Debt,197700000.0,197000000.0,298300000.0,147600000.0
Long Term Debt,197700000.0,197000000.0,298300000.0,147600000.0
Total Assets,2881200000.0,2397000000.0,2309400000.0,1930900000.0
Total Liabilities Net Minority Interest,853500000.0,689100000.0,796100000.0,630300000.0
Total Equity Gross Minority Interest,2027700000.0,1707900000.0,1513300000.0,1300600000.0
