,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,236299000.0,211270000.0,206711000.0,198093000.0
Capital Expenditure,-10179000.0,-9078000.0,-3346000.0,-2850000.0
Depreciation And Amortization,8328000.0,5999000.0,4984000.0,4586000.0
Free Cash Flow,226120000.0,202192000.0,203365000.0,195243000.0
Stock Based Compensation,8539000.0,7439000.0,5886000.0,4179000.0
