,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Total Revenue,425129000.0,389882000.0,364316000.0,332622000.0
Operating Income,287874000.0,256330000.0,258033000.0,241343000.0
EBIT,290053000.0,258550000.0,259973000.0,241505000.0
EBITDA,298381000.0,264549000.0,264957000.0,246091000.0
Pretax Income,289951000.0,258400000.0,259769000.0,241282000.0
Net Income,217067000.0,192713000.0,199151000.0,195681000.0
Diluted EPS,0.28,0.243,0.244,0.234
Interest Expense,102000.0,150000.0,204000.0,223000.0
Tax Provision,72884000.0,65687000.0,60618000.0,45601000.0
