,2026-05-31,2025-05-31,2024-05-31,2023-05-31
Cash And Cash Equivalents,51900000.0,45100000.0,51300000.0,256400000.0
Total Debt,89800000.0,172000000.0,178700000.0,264200000.0
Current Debt,69900000.0,54700000.0,6300000.0,0.0
Long Term Debt,7000000.0,102400000.0,160300000.0,251200000.0
Total Assets,594500000.0,615200000.0,649600000.0,988400000.0
Total Liabilities Net Minority Interest,352400000.0,401700000.0,414400000.0,566300000.0
Total Equity Gross Minority Interest,242100000.0,213500000.0,235200000.0,422100000.0
