,2025-09-30,2024-09-30,2023-09-30,2022-09-30
Operating Cash Flow,11297000.0,21068000.0,21491000.0,-1387000.0
Capital Expenditure,-4975000.0,-5668000.0,-5714000.0,-12774000.0
Depreciation And Amortization,5508000.0,5066000.0,4676000.0,2691000.0
Free Cash Flow,6322000.0,15400000.0,15777000.0,-14161000.0
Stock Based Compensation,292000.0,512000.0,1222000.0,1039000.0
