,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,275700000.0,336500000.0,275700000.0,182700000.0
Capital Expenditure,-45300000.0,-33800000.0,-58200000.0,-75700000.0
Depreciation And Amortization,150700000.0,154500000.0,162600000.0,162100000.0
Free Cash Flow,230400000.0,302700000.0,217500000.0,107000000.0
Stock Based Compensation,37600000.0,35300000.0,30700000.0,30500000.0
