,2025-09-30,2024-09-30,2023-09-30,2022-09-30
Operating Cash Flow,3366000000.0,3135000000.0,2536000000.0,1782244556.113903
Capital Expenditure,-892000000.0,-901000000.0,-708000000.0,-512562814.070352
Depreciation And Amortization,852000000.0,744000000.0,670000000.0,576214405.360134
Free Cash Flow,2474000000.0,2234000000.0,1828000000.0,1269681742.043551
Stock Based Compensation,82000000.0,68000000.0,54000000.0,37967615.857063
