,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,144968000.0,30802000.0,43498000.0,-8167000.0
Capital Expenditure,-5818000.0,-6336000.0,-5406000.0,-5210000.0
Depreciation And Amortization,16778000.0,14585000.0,14344000.0,15316000.0
Free Cash Flow,139150000.0,24466000.0,38092000.0,-13377000.0
Stock Based Compensation,12005000.0,9165000.0,8985000.0,9214000.0
