,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,1615700000.0,1324500000.0,1116800000.0,757100000.0
Capital Expenditure,-481400000.0,-511500000.0,-601300000.0,-624500000.0
Depreciation And Amortization,726900000.0,680600000.0,619800000.0,568600000.0
Free Cash Flow,1134300000.0,813000000.0,515500000.0,132600000.0
Stock Based Compensation,78400000.0,81600000.0,71800000.0,62600000.0
