,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,866725000.0,777771000.0,734552000.0,626214000.0
Capital Expenditure,-428566000.0,-441848000.0,-424949000.0,-347022000.0
Depreciation And Amortization,446006000.0,400922000.0,365761000.0,347594000.0
Free Cash Flow,438159000.0,335923000.0,309603000.0,279192000.0
Stock Based Compensation,32702000.0,27981000.0,20703000.0,26844000.0
