,2025-06-30,2024-06-30,2023-06-30,2022-06-30
Cash And Cash Equivalents,48000000.0,42500000.0,36300000.0,38800000.0
Total Debt,265900000.0,291200000.0,232100000.0,223800000.0
Current Debt,2900000.0,4900000.0,4200000.0,7100000.0
Long Term Debt,215900000.0,228200000.0,196000000.0,182100000.0
Total Assets,899000000.0,987800000.0,966400000.0,1017900000.0
Total Liabilities Net Minority Interest,423000000.0,474300000.0,429600000.0,445800000.0
Total Equity Gross Minority Interest,476000000.0,513500000.0,536800000.0,572100000.0
