,2025-06-30,2024-06-30,2023-06-30,2022-06-30
Operating Cash Flow,67200000.0,29800000.0,50400000.0,34300000.0
Capital Expenditure,-18600000.0,-24700000.0,-35200000.0,-65400000.0
Depreciation And Amortization,44700000.0,46900000.0,43600000.0,39000000.0
Free Cash Flow,48600000.0,5100000.0,15200000.0,-31100000.0
Stock Based Compensation,6900000.0,7000000.0,6000000.0,3700000.0
