,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,2540300000.0,2393200000.0,2035100000.0,734600000.0
Capital Expenditure,-104700000.0,-111000000.0,-108000000.0,-70300000.0
Depreciation And Amortization,898200000.0,812800000.0,755200000.0,650100000.0
Free Cash Flow,2435600000.0,2282200000.0,1927100000.0,664300000.0
Stock Based Compensation,166300000.0,145900000.0,123500000.0,118500000.0
