,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,1295900000.0,1173300000.0,1432700000.0,941000000.0
Capital Expenditure,-245300000.0,-226500000.0,-172800000.0,-173800000.0
Depreciation And Amortization,179200000.0,175400000.0,177300000.0,176600000.0
Free Cash Flow,1050600000.0,946800000.0,1259900000.0,767200000.0
Stock Based Compensation,8400000.0,8000000.0,7300000.0,7200000.0
