,2026-06-30,2025-06-30,2024-06-30,2023-06-30
Operating Cash Flow,19556000000.0,17817000000.0,19846000000.0,16848000000.0
Capital Expenditure,-4409000000.0,-3773000000.0,-3322000000.0,-3062000000.0
Depreciation And Amortization,3160000000.0,2847000000.0,2896000000.0,2714000000.0
Free Cash Flow,15147000000.0,14044000000.0,16524000000.0,13786000000.0
Stock Based Compensation,524000000.0,476000000.0,562000000.0,545000000.0
