,2026-01-31,2025-01-31,2024-01-31,2023-01-31
Operating Cash Flow,2939000000.0,2461000000.0,2149000000.0,1657000000.0
Capital Expenditure,-162000000.0,-272000000.0,-242000000.0,-365000000.0
Depreciation And Amortization,347000000.0,326000000.0,282000000.0,364000000.0
Free Cash Flow,2777000000.0,2189000000.0,1907000000.0,1292000000.0
Stock Based Compensation,1626000000.0,1519000000.0,1416000000.0,1295000000.0
