,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,191000000.0,353000000.0,286000000.0,324000000.0
Capital Expenditure,-74000000.0,-64000000.0,-55000000.0,-53000000.0
Depreciation And Amortization,115000000.0,114000000.0,117000000.0,127000000.0
Free Cash Flow,117000000.0,289000000.0,231000000.0,271000000.0
Stock Based Compensation,49000000.0,33000000.0,17000000.0,13000000.0
