,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,329776000.0,281355000.0,233092000.0,217314000.0
Capital Expenditure,-245743000.0,-203507000.0,-154907000.0,-130960000.0
Depreciation And Amortization,306835000.0,234907000.0,170705000.0,126351000.0
Free Cash Flow,84033000.0,77848000.0,78185000.0,86354000.0
Stock Based Compensation,14217000.0,12186000.0,9084000.0,8155000.0
