,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,6416000000.0,6688000000.0,7164000000.0,8519000000.0
Capital Expenditure,-1156000000.0,-1392000000.0,-1383000000.0,-1118000000.0
Depreciation And Amortization,2447000000.0,2352000000.0,2166000000.0,2132000000.0
Free Cash Flow,5260000000.0,5296000000.0,5781000000.0,7401000000.0
Stock Based Compensation,298000000.0,288000000.0,306000000.0,295000000.0
