,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,4615000000.0,2078000000.0,5864000000.0,5995000000.0
Total Debt,19696000000.0,17146000000.0,19536000000.0,20616000000.0
Current Debt,2000000.0,505000000.0,1695000000.0,591000000.0
Long Term Debt,18416000000.0,15500000000.0,16707000000.0,19086000000.0
Total Assets,83464000000.0,77542000000.0,84488000000.0,84350000000.0
Total Liabilities Net Minority Interest,30923000000.0,27992000000.0,30998000000.0,34260000000.0
Total Equity Gross Minority Interest,52541000000.0,49550000000.0,53490000000.0,50090000000.0
