,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,3001317000.0,2644030000.0,1008152000.0,882325000.0
Total Debt,2616439000.0,2585076000.0,764414000.0,887415000.0
Current Debt,,,349285000.0,100000000.0
Long Term Debt,2480150000.0,2476183000.0,299771000.0,648078000.0
Total Assets,10153148000.0,8974482000.0,5669491000.0,5137071000.0
Total Liabilities Net Minority Interest,4678967000.0,4300904000.0,2265220000.0,2391958000.0
Total Equity Gross Minority Interest,5474181000.0,4673578000.0,3404271000.0,2745113000.0
