,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,59206000.0,29360000.0,20879000.0,-2698000.0
Capital Expenditure,-8339000.0,-9623000.0,-3561000.0,-7399000.0
Depreciation And Amortization,12188000.0,10899000.0,8974000.0,7358000.0
Free Cash Flow,50867000.0,19737000.0,17318000.0,-10097000.0
Stock Based Compensation,12153000.0,7403000.0,6339000.0,5853000.0
