,2025-08-31,2024-08-31,2023-08-31,2022-08-31
Total Revenue,2432352000.0,2427431000.0,2233047000.0,2000822000.0
Gross Profit,889952000.0,847596000.0,751751000.0,694371000.0
Operating Income,184498000.0,183578000.0,133603000.0,134351000.0
EBIT,184498000.0,183578000.0,133603000.0,134351000.0
EBITDA,324853000.0,325010000.0,254836000.0,243128000.0
Pretax Income,195375000.0,189379000.0,138837000.0,134325000.0
Net Income,148271000.0,145474000.0,103674000.0,103404000.0
Diluted EPS,7.98,7.77,5.53,5.46
Tax Provision,47104000.0,43905000.0,35163000.0,30921000.0
