,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,1499901000.0,1940565000.0,2101132000.0,754797000.0
Capital Expenditure,-200756000.0,-175176000.0,-153822000.0,-151428000.0
Depreciation And Amortization,393303000.0,351088000.0,336604000.0,322282000.0
Free Cash Flow,1299145000.0,1765389000.0,1947310000.0,603369000.0
Stock Based Compensation,102637000.0,116724000.0,116086000.0,121416000.0
