,2025-09-30,2024-09-30,2023-09-30,2022-09-30
Operating Cash Flow,71100000.0,84000000.0,41700000.0,80000000.0
Capital Expenditure,-21800000.0,-32600000.0,-38500000.0,-45500000.0
Depreciation And Amortization,24900000.0,23200000.0,21500000.0,21600000.0
Free Cash Flow,49300000.0,51400000.0,3200000.0,34500000.0
Stock Based Compensation,3500000.0,200000.0,1100000.0,1800000.0
