Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,358.0,358.1300048828125,347.3599853515625,351.489990234375,340.00933837890625,4638400,0.0,0.0
2021-01-05 00:00:00-05:00,348.79998779296875,353.0,345.44000244140625,347.4200134277344,336.0723876953125,2990700,0.0,0.0
2021-01-06 00:00:00-05:00,350.4200134277344,354.0299987792969,344.55999755859375,347.54998779296875,336.1981506347656,3966800,0.0,0.0
2021-01-07 00:00:00-05:00,348.95001220703125,352.3699951171875,348.3800048828125,349.8599853515625,338.86163330078125,3100200,0.44,0.0
2021-01-08 00:00:00-05:00,351.3599853515625,354.9800109863281,349.489990234375,353.8500061035156,342.7261962890625,3371500,0.0,0.0
2021-01-11 00:00:00-05:00,352.1099853515625,353.4200134277344,347.7900085449219,348.20001220703125,337.2538757324219,2403000,0.0,0.0
2021-01-12 00:00:00-05:00,347.0799865722656,348.0,336.0299987792969,342.9200134277344,332.13983154296875,4858100,0.0,0.0
2021-01-13 00:00:00-05:00,349.6099853515625,349.760009765625,344.2300109863281,346.3299865722656,335.44268798828125,4125700,0.0,0.0
2021-01-14 00:00:00-05:00,348.69000244140625,349.5799865722656,326.69000244140625,326.92999267578125,316.65252685546875,8712200,0.0,0.0
2021-01-15 00:00:00-05:00,327.5400085449219,329.69000244140625,321.8800048828125,323.260009765625,313.09783935546875,7911500,0.0,0.0
2021-01-19 00:00:00-05:00,326.989990234375,329.1300048828125,324.6600036621094,325.94000244140625,315.69354248046875,4625200,0.0,0.0
2021-01-20 00:00:00-05:00,329.989990234375,337.92999267578125,329.1300048828125,334.9100036621094,324.38165283203125,5081000,0.0,0.0
2021-01-21 00:00:00-05:00,334.4100036621094,336.8599853515625,331.75,334.44000244140625,323.9264221191406,3484900,0.0,0.0
2021-01-22 00:00:00-05:00,330.3900146484375,335.1499938964844,328.9100036621094,328.989990234375,318.647705078125,3846600,0.0,0.0
2021-01-25 00:00:00-05:00,327.510009765625,329.95001220703125,317.2300109863281,329.19000244140625,318.8414306640625,6257700,0.0,0.0
2021-01-26 00:00:00-05:00,330.0,330.5400085449219,325.82000732421875,327.70001220703125,317.3983154296875,3503100,0.0,0.0
2021-01-27 00:00:00-05:00,320.3599853515625,323.0,313.1199951171875,315.489990234375,305.5721130371094,7449400,0.0,0.0
2021-01-28 00:00:00-05:00,327.0899963378906,329.0,321.9800109863281,324.2799987792969,314.08587646484375,6906400,0.0,0.0
2021-01-29 00:00:00-05:00,323.79998779296875,325.67999267578125,312.3800048828125,316.2900085449219,306.34698486328125,7627200,0.0,0.0
2021-02-01 00:00:00-05:00,320.9100036621094,323.5199890136719,317.5799865722656,321.55999755859375,311.4512634277344,4930700,0.0,0.0
2021-02-02 00:00:00-05:00,323.45001220703125,336.1600036621094,323.45001220703125,334.3699951171875,323.8586120605469,5686000,0.0,0.0
2021-02-03 00:00:00-05:00,333.8399963378906,336.0,331.07000732421875,332.82000732421875,322.3573303222656,4036800,0.0,0.0
2021-02-04 00:00:00-05:00,335.3699951171875,343.25,335.05999755859375,340.8299865722656,330.11553955078125,4537500,0.0,0.0
2021-02-05 00:00:00-05:00,342.5199890136719,344.3299865722656,337.3900146484375,338.75,328.10089111328125,2964800,0.0,0.0
2021-02-08 00:00:00-05:00,340.0,341.489990234375,335.5299987792969,337.0299987792969,326.43499755859375,2652800,0.0,0.0
2021-02-09 00:00:00-05:00,335.95001220703125,336.2200012207031,330.0,333.44000244140625,322.9578552246094,2993300,0.0,0.0
2021-02-10 00:00:00-05:00,335.0,335.4700012207031,332.25,334.2099914550781,323.7035827636719,4246300,0.0,0.0
2021-02-11 00:00:00-05:00,345.5,349.5899963378906,340.25,342.8699951171875,332.09136962890625,5110800,0.0,0.0
2021-02-12 00:00:00-05:00,341.3299865722656,343.1199951171875,336.70001220703125,341.0,330.28021240234375,3025100,0.0,0.0
2021-02-16 00:00:00-05:00,343.20001220703125,344.0,338.07000732421875,341.2099914550781,330.4835205078125,2916900,0.0,0.0
2021-02-17 00:00:00-05:00,339.0400085449219,340.3800048828125,335.8399963378906,337.3299865722656,326.7255859375,2267000,0.0,0.0
2021-02-18 00:00:00-05:00,334.489990234375,339.95001220703125,332.8399963378906,338.4599914550781,327.82000732421875,2393700,0.0,0.0
2021-02-19 00:00:00-05:00,338.44000244140625,339.0,331.0,333.1700134277344,322.6962890625,4095800,0.0,0.0
2021-02-22 00:00:00-05:00,330.0,344.1199951171875,328.7699890136719,340.6600036621094,329.9508056640625,4940300,0.0,0.0
2021-02-23 00:00:00-05:00,340.6499938964844,354.2799987792969,338.4100036621094,350.4200134277344,339.404052734375,6326600,0.0,0.0
2021-02-24 00:00:00-05:00,352.8699951171875,368.7900085449219,350.57000732421875,367.32000732421875,355.7727966308594,7467400,0.0,0.0
2021-02-25 00:00:00-05:00,364.55999755859375,367.32000732421875,352.2099914550781,354.57000732421875,343.423583984375,5207500,0.0,0.0
2021-02-26 00:00:00-05:00,357.0799865722656,359.3900146484375,347.1199951171875,353.8500061035156,342.7261962890625,4868500,0.0,0.0
2021-03-01 00:00:00-05:00,360.67999267578125,366.45001220703125,359.17999267578125,362.8999938964844,351.4917297363281,4382900,0.0,0.0
2021-03-02 00:00:00-05:00,362.0,366.6099853515625,359.3399963378906,362.82000732421875,351.41424560546875,3559200,0.0,0.0
2021-03-03 00:00:00-05:00,360.0,365.42999267578125,355.45001220703125,360.25,348.9250793457031,3692300,0.0,0.0
2021-03-04 00:00:00-05:00,360.1000061035156,361.6300048828125,344.67999267578125,349.5,338.5129089355469,4572000,0.0,0.0
2021-03-05 00:00:00-05:00,354.9200134277344,361.7900085449219,346.4200134277344,360.8800048828125,349.5353088378906,4643200,0.0,0.0
2021-03-08 00:00:00-05:00,362.3999938964844,382.4599914550781,361.7900085449219,371.3299865722656,359.65667724609375,7213300,0.0,0.0
2021-03-09 00:00:00-05:00,375.0,387.32000732421875,372.7200012207031,376.5199890136719,364.68359375,5832800,0.0,0.0
2021-03-10 00:00:00-05:00,376.6000061035156,384.0,373.0,381.70001220703125,369.70074462890625,4509500,0.0,0.0
2021-03-11 00:00:00-05:00,385.5,389.5,382.6000061035156,384.3800048828125,372.2964172363281,3729700,0.0,0.0
2021-03-12 00:00:00-05:00,381.1400146484375,383.92999267578125,379.239990234375,382.7099914550781,370.678955078125,2467500,0.0,0.0
2021-03-15 00:00:00-04:00,383.30999755859375,387.8599853515625,378.6400146484375,381.760009765625,369.7588806152344,4216200,0.0,0.0
2021-03-16 00:00:00-04:00,382.70001220703125,385.2799987792969,378.69000244140625,382.3800048828125,370.3594055175781,3445100,0.0,0.0
