Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,191.92361450195312,194.4853515625,189.38487243652344,194.209228515625,179.2173614501953,1300410,0.0,0.0
2022-01-04 00:00:00-05:00,193.6800079345703,194.17855834960938,191.14895629882812,193.11244201660156,178.2052459716797,1185154,0.0,0.0
2022-01-05 00:00:00-05:00,193.0894317626953,195.87359619140625,192.89768981933594,194.0098114013672,179.03330993652344,1206015,0.0,0.0
2022-01-06 00:00:00-05:00,193.03573608398438,194.1632080078125,191.478759765625,191.5401153564453,176.7542724609375,1001188,0.0,0.0
2022-01-07 00:00:00-05:00,191.95428466796875,196.28778076171875,191.4480743408203,194.93020629882812,179.8826446533203,1804590,0.0,0.0
2022-01-10 00:00:00-05:00,194.21690368652344,199.32504272460938,193.6493377685547,198.78048706054688,183.43569946289062,2188689,0.0,0.0
2022-01-11 00:00:00-05:00,198.8802032470703,201.2041778564453,197.17747497558594,200.75164794921875,185.25469970703125,1948138,0.0,0.0
2022-01-12 00:00:00-05:00,200.18408203125,202.86854553222656,199.05661010742188,200.8820343017578,185.37506103515625,1851135,0.0,0.0
2022-01-13 00:00:00-05:00,200.26844787597656,202.3699951171875,198.87252807617188,202.24728393554688,186.63491821289062,1931971,0.0,0.0
2022-01-14 00:00:00-05:00,201.8944549560547,202.25494384765625,200.0,201.42660522460938,185.87757873535156,1958699,0.0,0.0
2022-01-18 00:00:00-05:00,200.69796752929688,201.23484802246094,197.91378784179688,199.73922729492188,184.3204803466797,1945400,0.0,0.0
2022-01-19 00:00:00-05:00,200.16107177734375,203.2213592529297,199.44009399414062,202.3853302001953,186.76226806640625,2176824,0.0,0.0
2022-01-20 00:00:00-05:00,203.09095764160156,205.97483825683594,202.3699951171875,202.4620361328125,186.83306884765625,2095989,0.0,0.0
2022-01-21 00:00:00-05:00,204.1494140625,204.51756286621094,201.61834716796875,202.96824645996094,187.3002471923828,2209680,0.0,0.0
2022-01-24 00:00:00-05:00,201.5032958984375,202.36231994628906,194.89952087402344,199.38641357421875,183.994873046875,2294297,0.0,0.0
2022-01-25 00:00:00-05:00,198.44300842285156,199.37106323242188,194.3319549560547,197.95980834960938,182.6783905029297,1922844,0.0,0.0
2022-01-26 00:00:00-05:00,197.2925262451172,199.30203247070312,194.0941925048828,194.7307891845703,179.6986541748047,2568747,0.0,0.0
2022-01-27 00:00:00-05:00,195.09893798828125,198.68844604492188,192.28408813476562,192.659912109375,177.78762817382812,2360530,0.0,0.0
2022-01-28 00:00:00-05:00,193.68768310546875,196.21875,190.99554443359375,196.1420440673828,181.00096130371094,1927147,0.0,0.0
2022-01-31 00:00:00-05:00,195.19097900390625,195.8505859375,193.2811737060547,194.9225311279297,179.87559509277344,2132104,0.0,0.0
2022-02-01 00:00:00-05:00,195.09127807617188,195.98097229003906,192.4604949951172,194.22457885742188,179.2315216064453,1472903,0.0,0.0
2022-02-02 00:00:00-05:00,194.12486267089844,197.02407836914062,193.3195343017578,196.86302185058594,181.666259765625,1918542,0.0,0.0
2022-02-03 00:00:00-05:00,200.72096252441406,208.89706420898438,199.00291442871094,207.53182983398438,191.5115203857422,3989628,0.0,0.0
2022-02-04 00:00:00-05:00,204.7860107421875,208.14541625976562,203.689208984375,206.20494079589844,190.28704833984375,2188819,0.0,0.0
2022-02-07 00:00:00-05:00,206.7725067138672,208.7820281982422,205.10813903808594,206.52706909179688,190.58433532714844,2076301,0.0,0.0
2022-02-08 00:00:00-05:00,206.28163146972656,212.39454650878906,206.0438690185547,212.06472778320312,195.69448852539062,2106159,0.0,0.0
