,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,2297000000.0,2682000000.0,2636000000.0,2397000000.0
Capital Expenditure,-615000000.0,-465000000.0,-449000000.0,-443000000.0
Depreciation And Amortization,499000000.0,461000000.0,470000000.0,604000000.0
Free Cash Flow,1682000000.0,2217000000.0,2187000000.0,1954000000.0
Stock Based Compensation,101000000.0,85000000.0,102000000.0,78000000.0
