,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,470000000.0,397000000.0,367400000.0,281700000.0
Capital Expenditure,-185000000.0,-122000000.0,-129200000.0,-144200000.0
Depreciation And Amortization,224000000.0,221000000.0,214800000.0,209200000.0
Free Cash Flow,285000000.0,275000000.0,238200000.0,137500000.0
Stock Based Compensation,28000000.0,20000000.0,14600000.0,16700000.0
