,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,6342000000.0,10125000000.0,10714000000.0,10394000000.0
Capital Expenditure,-704000000.0,-608000000.0,-601000000.0,-656000000.0
Depreciation And Amortization,2270000000.0,3062000000.0,24000000000.0,1305000000.0
Free Cash Flow,5638000000.0,9517000000.0,10113000000.0,9738000000.0
