,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,853600000.0,679500000.0,476200000.0,585300000.0
Total Debt,5158400000.0,5210700000.0,5448400000.0,5805800000.0
Current Debt,196900000.0,70600000.0,89600000.0,114600000.0
Long Term Debt,4906900000.0,5076600000.0,5250800000.0,5555500000.0
Total Assets,11112900000.0,10984800000.0,11105100000.0,11666300000.0
Total Liabilities Net Minority Interest,6567600000.0,6666000000.0,6999600000.0,7396900000.0
Total Equity Gross Minority Interest,4545300000.0,4318800000.0,4105500000.0,4269400000.0
