,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,2654000000.0,2716000000.0,2149000000.0,2260000000.0
Capital Expenditure,-603000000.0,-602000000.0,-649000000.0,-674000000.0
Depreciation And Amortization,1144000000.0,1114000000.0,1125000000.0,1130000000.0
Free Cash Flow,2051000000.0,2114000000.0,1500000000.0,1586000000.0
Stock Based Compensation,247000000.0,206000000.0,217000000.0,194000000.0
