,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,337000000.0,318600000.0,310800000.0,251500000.0
Capital Expenditure,-285400000.0,-240900000.0,-198100000.0,-103300000.0
Depreciation And Amortization,160600000.0,140000000.0,125000000.0,115500000.0
Free Cash Flow,51600000.0,77700000.0,112700000.0,148200000.0
Stock Based Compensation,1500000.0,4500000.0,4600000.0,3600000.0
