,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,70800000.0,125300000.0,195300000.0,191600000.0
Total Debt,474800000.0,415100000.0,319600000.0,301300000.0
Long Term Debt,25000000.0,0.0,,
Total Assets,1484000000.0,1319700000.0,1129700000.0,974400000.0
Total Liabilities Net Minority Interest,858800000.0,749200000.0,598800000.0,528400000.0
Total Equity Gross Minority Interest,625200000.0,570500000.0,530900000.0,446000000.0
