,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,446700000.0,419400000.0,393100000.0,327200000.0
Capital Expenditure,-33200000.0,-34400000.0,-24700000.0,-19400000.0
Depreciation And Amortization,221500000.0,193900000.0,173200000.0,171600000.0
Free Cash Flow,413500000.0,385000000.0,368400000.0,307800000.0
Stock Based Compensation,13600000.0,15200000.0,13500000.0,15600000.0
