,2025-09-30,2024-09-30,2023-09-30,2022-09-30
Operating Cash Flow,528000000.0,491000000.0,387000000.0,285000000.0
Capital Expenditure,-59000000.0,-37000000.0,-22000000.0,-52000000.0
Depreciation And Amortization,90000000.0,96000000.0,130000000.0,97000000.0
Free Cash Flow,469000000.0,454000000.0,365000000.0,233000000.0
Stock Based Compensation,51000000.0,56000000.0,49000000.0,36000000.0
