,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,2836000000.0,2608000000.0,2457000000.0,2401000000.0
Capital Expenditure,-525000000.0,-484000000.0,-477000000.0,-436000000.0
Depreciation And Amortization,663000000.0,706000000.0,717000000.0,713000000.0
Free Cash Flow,2311000000.0,2124000000.0,1980000000.0,1965000000.0
Stock Based Compensation,63000000.0,66000000.0,56000000.0,46000000.0
