,2025-09-30,2024-09-30,2023-09-30,2022-09-30
Cash And Cash Equivalents,27600000.0,39700000.0,60300000.0,29200000.0
Total Debt,337300000.0,334400000.0,432300000.0,520700000.0
Current Debt,0.0,20000000.0,0.0,83800000.0
Long Term Debt,304000000.0,276200000.0,387500000.0,369000000.0
Total Assets,1633100000.0,1708000000.0,1881300000.0,1958100000.0
Total Liabilities Net Minority Interest,594300000.0,646300000.0,766600000.0,897400000.0
Total Equity Gross Minority Interest,1038800000.0,1061700000.0,1114700000.0,1060700000.0
