,2025-09-30,2024-09-30,2023-09-30,2022-09-30
Operating Cash Flow,117300000.0,169800000.0,182800000.0,202600000.0
Capital Expenditure,-16200000.0,-13900000.0,-11300000.0,-11600000.0
Depreciation And Amortization,71300000.0,83600000.0,79800000.0,80400000.0
Free Cash Flow,101100000.0,155900000.0,171500000.0,191000000.0
Stock Based Compensation,5500000.0,8300000.0,7600000.0,11300000.0
