,2026-06-30,2025-06-30,2024-06-30,2023-06-30
Operating Cash Flow,5441200000.0,4939700000.0,4157600000.0,4207600000.0
Capital Expenditure,-665100000.0,-547000000.0,-563400000.0,-571600000.0
Depreciation And Amortization,585900000.0,582400000.0,561900000.0,549300000.0
Free Cash Flow,4776100000.0,4392700000.0,3594200000.0,3636000000.0
Stock Based Compensation,242600000.0,266100000.0,243500000.0,220400000.0
