,2025-06-30,2024-06-30,2023-06-30,2022-06-30
Operating Cash Flow,4297000000.0,4105000000.0,3636000000.0,5213000000.0
Capital Expenditure,-1612000000.0,-1510000000.0,-1417000000.0,-1457000000.0
Depreciation And Amortization,1718000000.0,493000000.0,1297000000.0,1064000000.0
Free Cash Flow,2685000000.0,2595000000.0,2219000000.0,3756000000.0
