,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,678107000.0,607653000.0,528366000.0,465930000.0
Capital Expenditure,-28086000.0,-27572000.0,-32465000.0,-30628000.0
Depreciation And Amortization,124744000.0,113220000.0,99752000.0,91326000.0
Free Cash Flow,650021000.0,580081000.0,495901000.0,435302000.0
Stock Based Compensation,39707000.0,29984000.0,24605000.0,21215000.0
