,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,1290365000.0,1484922000.0,1155737000.0,1101422000.0
Capital Expenditure,-115142000.0,-101737000.0,-103124000.0,-108050000.0
Depreciation And Amortization,200309000.0,202315000.0,191103000.0,191946000.0
Free Cash Flow,1175223000.0,1383185000.0,1052613000.0,993372000.0
Stock Based Compensation,155877000.0,154784000.0,129841000.0,90566000.0
