,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,585000000.0,1036000000.0,660000000.0,325000000.0
Total Debt,2862000000.0,3183000000.0,2752000000.0,2705000000.0
Current Debt,126000000.0,499000000.0,34000000.0,35000000.0
Long Term Debt,2362000000.0,2279000000.0,2266000000.0,2284000000.0
Total Assets,8962000000.0,8829000000.0,8147000000.0,7588000000.0
Total Liabilities Net Minority Interest,4821000000.0,5126000000.0,4706000000.0,4853000000.0
Total Equity Gross Minority Interest,4141000000.0,3703000000.0,3441000000.0,2735000000.0
