,2025-10-31,2024-10-31,2023-10-31,2022-10-31
Cash And Cash Equivalents,670679000.0,741881000.0,736532000.0,982107000.0
Total Debt,2857424000.0,2858757000.0,3309248000.0,3299345000.0
Current Debt,6646000.0,7813000.0,950529000.0,8796000.0
Long Term Debt,2850778000.0,2850944000.0,2358719000.0,3290549000.0
Total Assets,13393119000.0,13434729000.0,13448772000.0,13306919000.0
Total Liabilities Net Minority Interest,5477304000.0,5430719000.0,5709787000.0,5766699000.0
Total Equity Gross Minority Interest,7915815000.0,8004010000.0,7738985000.0,7540220000.0
