,2025-10-31,2024-10-31,2023-10-31,2022-10-31
Operating Cash Flow,845251000.0,1266738000.0,1047847000.0,1134977000.0
Capital Expenditure,-310902000.0,-256441000.0,-270211000.0,-278918000.0
Depreciation And Amortization,263901000.0,257756000.0,253311000.0,235885000.0
Free Cash Flow,534349000.0,1010297000.0,777636000.0,856059000.0
Stock Based Compensation,25602000.0,23233000.0,24077000.0,24943000.0
