,2025-09-30,2024-09-30,2023-09-30,2022-09-30
Operating Cash Flow,3431000000.0,3797000000.0,2989000000.0,2633000000.0
Capital Expenditure,-760000000.0,-725000000.0,-874000000.0,-973000000.0
Depreciation And Amortization,2462000000.0,2286000000.0,2288000000.0,2229000000.0
Free Cash Flow,2671000000.0,3072000000.0,2115000000.0,1660000000.0
Stock Based Compensation,258000000.0,247000000.0,259000000.0,233000000.0
