,2025-09-30,2024-09-30,2023-09-30,2022-09-30
Cash And Cash Equivalents,641000000.0,1717000000.0,1416000000.0,1006000000.0
Total Debt,19181000000.0,20110000000.0,15879000000.0,16065000000.0
Current Debt,1560000000.0,2170000000.0,1141000000.0,2179000000.0
Long Term Debt,17621000000.0,17940000000.0,14738000000.0,13886000000.0
Total Assets,55325000000.0,57286000000.0,52780000000.0,52934000000.0
Total Liabilities Net Minority Interest,29935000000.0,31397000000.0,26983000000.0,27652000000.0
Total Equity Gross Minority Interest,25390000000.0,25889000000.0,25797000000.0,25282000000.0
