,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,172800000.0,166800000.0,172500000.0,320600000.0
Total Debt,696600000.0,699100000.0,710100000.0,615800000.0
Current Debt,148100000.0,35000000.0,36700000.0,121900000.0
Long Term Debt,470300000.0,580200000.0,588400000.0,401800000.0
Total Assets,3411000000.0,3509300000.0,3579200000.0,3611900000.0
Total Liabilities Net Minority Interest,1208900000.0,1212400000.0,1211100000.0,1180800000.0
Total Equity Gross Minority Interest,2202100000.0,2296900000.0,2368100000.0,2431100000.0
