,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,2816000000.0,2071000000.0,4335000000.0,1622000000.0
Capital Expenditure,-989000000.0,-817000000.0,-780000000.0,-996000000.0
Depreciation And Amortization,1883000000.0,1737000000.0,1744000000.0,1878000000.0
Free Cash Flow,1827000000.0,1254000000.0,3555000000.0,626000000.0
Stock Based Compensation,181000000.0,186000000.0,120000000.0,189000000.0
