,2025-09-30,2024-09-30,2023-09-30,2022-09-30
Operating Cash Flow,267600000.0,198100000.0,189200000.0,125000000.0
Capital Expenditure,-14400000.0,-19700000.0,-23100000.0,-15400000.0
Depreciation And Amortization,30500000.0,32200000.0,28600000.0,23900000.0
Free Cash Flow,253200000.0,178400000.0,166100000.0,109600000.0
Stock Based Compensation,6200000.0,7100000.0,4100000.0,2800000.0
