,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,6043000000.0,5390000000.0,4719000000.0,4536000000.0
Capital Expenditure,-3227000000.0,-3231000000.0,-2895000000.0,-2587000000.0
Depreciation And Amortization,1965000000.0,1472000000.0,1326000000.0,1284000000.0
Free Cash Flow,2816000000.0,2159000000.0,1824000000.0,1949000000.0
Stock Based Compensation,169000000.0,118000000.0,93000000.0,84000000.0
