,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Cash And Cash Equivalents,329200000.0,343000000.0,299300000.0,321600000.0
Total Debt,1648200000.0,1142400000.0,1217700000.0,1380800000.0
Current Debt,163600000.0,101300000.0,97500000.0,261500000.0
Long Term Debt,1162400000.0,741500000.0,812400000.0,797100000.0
Total Assets,3761500000.0,3599300000.0,3537900000.0,3660300000.0
Total Liabilities Net Minority Interest,2634000000.0,2154400000.0,2177800000.0,2342300000.0
Total Equity Gross Minority Interest,1127500000.0,1444900000.0,1360100000.0,1318000000.0
