,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,32587000.0,19489000.0,12345000.0,26877000.0
Capital Expenditure,-12600000.0,-8744000.0,-9849000.0,-9964000.0
Depreciation And Amortization,21397000.0,16302000.0,10788000.0,8844000.0
Free Cash Flow,19987000.0,10745000.0,2496000.0,16913000.0
Stock Based Compensation,4140000.0,3086000.0,2916000.0,2439000.0
