,2025-11-30,2024-11-30,2023-11-30,2022-11-30
Cash And Cash Equivalents,6166000.0,8196000.0,8062000.0,1911000.0
Total Debt,72107000.0,74817000.0,70142000.0,67870000.0
Current Debt,0.0,4325000.0,0.0,48728000.0
Long Term Debt,56742000.0,55524000.0,53651000.0,0.0
Total Assets,145114000.0,138501000.0,139764000.0,202654000.0
Total Liabilities Net Minority Interest,114188000.0,121392000.0,121936000.0,142011000.0
Total Equity Gross Minority Interest,30926000.0,17109000.0,17828000.0,60643000.0
