,2025-08-31,2024-08-31,2023-08-31,2022-08-31
Operating Cash Flow,726260000.0,700338000.0,645573000.0,538277000.0
Capital Expenditure,-108806000.0,-85681000.0,-60786000.0,-51156000.0
Depreciation And Amortization,188673000.0,155594000.0,137728000.0,129715000.0
Free Cash Flow,617454000.0,614657000.0,584787000.0,487121000.0
Stock Based Compensation,61229000.0,63501000.0,62038000.0,56003000.0
