,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,1436000000.0,1144000000.0,1060700000.0,1059000000.0
Capital Expenditure,-244100000.0,-223900000.0,-230000000.0,-274700000.0
Depreciation And Amortization,326700000.0,305900000.0,281400000.0,340000000.0
Free Cash Flow,1191900000.0,920100000.0,830700000.0,784300000.0
Stock Based Compensation,54200000.0,47900000.0,54000000.0,56500000.0
