,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Operating Cash Flow,206800000.0,89800000.0,294200000.0,32700000.0
Capital Expenditure,-400000.0,-100000.0,-300000.0,-100000.0
Free Cash Flow,206400000.0,89700000.0,293900000.0,32600000.0
