,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Total Revenue,500600000.0,343600000.0,108800000.0,-533300000.0
Pretax Income,459300000.0,305000000.0,66100000.0,-577200000.0
Net Income,459300000.0,305000000.0,66100000.0,-577200000.0
Diluted EPS,3.27,2.102,0.438,-3.713
Interest Expense,33200000.0,33300000.0,34400000.0,24700000.0
Tax Provision,0.0,0.0,0.0,0.0
